query_id,range_lo,range_hi,actual_selectivity,subset_size,k_used,true_correlation,abs_true_correlation,heuristic_correlation,abs_heuristic_correlation,tanh_correlation,abs_tanh_correlation,pgap_correlation,abs_pgap_correlation,js_divergence,lift,p_c,p_g,expected_random_gk,admissible_gk,expected_random_gk_stderr,monte_carlo_samples
10,414,423,0.010153,10153,100,0.001368262068852263,0.001368262068852263,-0.062489622710460165,0.062489622710460165,-0.004291208696530583,0.004291208696530583,-8.324858828132326e-05,8.324858828132326e-05,0.062489622710460165,-0.06877899031582563,0.018710801393728216,0.020042999999999978,319.171573638916,318.73486328125,0.32235518874720126,32
11,236,245,0.010194,10194,100,0.01750010421471273,0.01750010421471273,-0.06857214459044625,0.06857214459044625,-0.006503373737008076,0.006503373737008076,-0.0001244746963385451,0.0001244746963385451,0.06857214459044625,-0.09512577016572756,0.018189262966333025,0.02000450000000001,305.4621353149414,300.11651611328125,0.3443441464796336,32
12,396,405,0.010052,10052,100,0.023193355596463724,0.023193355596463724,0.05048759489081243,0.05048759489081243,0.004157003864912332,0.004157003864912332,8.723494460894938e-05,8.723494460894938e-05,0.05048759489081243,0.08252396006875685,0.021813349084465417,0.020085500000000034,221.73693990707397,216.5941162109375,0.5812999500364879,32
13,615,624,0.010056,10056,100,-0.0020026507005798362,0.0020026507005798362,-0.08851493240660045,0.08851493240660045,-0.0006439751299009954,0.0006439751299009954,-1.2841653219941941e-05,1.2841653219941941e-05,0.08851493240660045,-0.007275455956465799,0.019868421052631535,0.020013500000000017,334.96998023986816,335.64080810546875,0.36337655126130236,32
14,821,831,0.010796,10796,100,-0.025072396110426116,0.025072396110426116,-0.04870057551616051,0.04870057551616051,-0.002310119249779356,0.002310119249779356,-4.497842433191269e-05,4.497842433191269e-05,0.04870057551616051,-0.04747077893542424,0.01899742930591264,0.019920999999999967,200.15722274780273,205.17564392089844,0.7199710700026147,32
15,631,640,0.010121,10121,100,0.012253647357218733,0.012253647357218733,-0.05077403481841771,0.05077403481841771,-0.006496340234736361,0.006496340234736361,-0.00012318891846509701,0.00012318891846509701,0.05077403481841771,-0.1286512166320579,0.01767178118745827,0.02009800000000006,218.3567271232605,215.68106079101562,0.6507686941345971,32
16,169,178,0.010029,10029,100,0.00751330352501811,0.00751330352501811,0.06958953212528161,0.06958953212528161,0.0035683006631152007,0.0035683006631152007,7.3581011001871e-05,7.3581011001871e-05,0.06958953212528161,0.051321410532127396,0.021135857461024504,0.0200785,324.6583423614502,322.2190856933594,0.4370135587539439,32
17,638,647,0.010213,10213,100,-0.008163083539515186,0.008163083539515186,-0.08584927810032736,0.08584927810032736,-0.011889770886765341,0.011889770886765341,-0.00022449644624106003,0.00022449644624106003,0.08584927810032736,-0.1393917090739951,0.017482993197278862,0.02009800000000006,354.1413412094116,357.0322265625,0.2632912847300587,32
18,242,251,0.010202,10202,100,-0.001979553423282711,0.001979553423282711,-0.07202163512177692,0.07202163512177692,-0.0005099866561020729,0.0005099866561020729,-1.0216981983117276e-05,1.0216981983117276e-05,0.07202163512177692,-0.007081138594219244,0.01996264009962645,0.020104500000000025,323.4253749847412,324.06561279296875,0.33043468131268966,32
19,981,990,0.010079,10079,100,0.002031762402064252,0.002031762402064252,-0.055928755093671303,0.055928755093671303,-0.0013476467765610978,0.0013476467765610978,-2.7263838619211458e-05,2.7263838619211458e-05,0.055928755093671303,-0.024100441403824845,0.0199840255591055,0.020471499999999976,308.19251918792725,307.56634521484375,0.3596082588787954,32
20,123,132,0.010051,10051,100,-0.003124996597377138,0.003124996597377138,0.06427418129730594,0.06427418129730594,0.004221841227557784,0.004221841227557784,8.719192459696652e-05,8.719192459696652e-05,0.06427418129730594,0.0657795808982857,0.021308562197092068,0.01995200000000001,309.17971897125244,310.1459045410156,0.36403731651244287,32
21,793,802,0.010065,10065,100,-0.012592070822240663,0.012592070822240663,0.06886387966531758,0.06886387966531758,0.0007184446810938638,0.0007184446810938638,1.451938756357251e-05,1.451938756357251e-05,0.06886387966531758,0.010433201736107556,0.020314341846758288,0.020103500000000052,385.03997707366943,389.888427734375,0.4477100995565484,32
22,804,813,0.010098,10098,100,-0.00175259855169933,0.00175259855169933,0.06664432584061221,0.06664432584061221,0.008712731727311808,0.008712731727311808,0.0001877092288597831,0.0001877092288597831,0.06664432584061221,0.1314873409204615,0.02286008230452674,0.020043499999999992,319.6395072937012,320.19970703125,0.4288330626335761,32
23,593,602,0.010067,10067,100,0.0038524055514917526,0.0038524055514917526,0.06245969055829262,0.06245969055829262,0.002780609723524812,0.002780609723524812,5.691707475382573e-05,5.691707475382573e-05,0.06245969055829262,0.04454791312655559,0.020914760914760855,0.020003500000000063,415.7208490371704,414.11932373046875,0.5270473036710035,32
24,216,225,0.010173,10173,100,-0.0030035047447795004,0.0030035047447795004,-0.05822303143929178,0.05822303143929178,-0.005471310229689855,0.005471310229689855,-0.00010466610767467324,0.00010466610767467324,0.05822303143929178,-0.0942496647202261,0.018188824662813102,0.019986500000000018,357.9189462661743,358.99395751953125,0.37196620597406266,32
25,237,246,0.010194,10194,100,-0.0030975702660943176,0.0030975702660943176,0.07731312865652715,0.07731312865652715,0.0009006289215995894,0.0009006289215995894,1.8122804251957637e-05,1.8122804251957637e-05,0.07731312865652715,0.011649634150445601,0.020238907849829374,0.02000450000000001,316.32174587249756,317.30157470703125,0.4031799982059156,32
26,115,124,0.010129,10129,100,-0.008873105564108552,0.008873105564108552,-0.041155066312751905,0.041155066312751905,-0.0016338599710624328,0.0016338599710624328,-3.222425630033747e-05,3.222425630033747e-05,0.041155066312751905,-0.03972097008511933,0.019323503902862083,0.020106500000000013,307.32861328125,310.0555725097656,0.4883273634170435,32
27,73,82,0.010148,10148,100,-0.0018624346593656888,0.0018624346593656888,0.061692401491647585,0.061692401491647585,0.009054677779831521,0.009054677779831521,0.00019776893625345516,0.00019776893625345516,0.061692401491647585,0.14783910488194776,0.023326226012793175,0.0201205,256.78652238845825,257.2647705078125,0.30570338257658336,32
28,705,714,0.010184,10184,100,0.030482936142663408,0.030482936142663408,0.041155066312751905,0.041155066312751905,0.0037150119053773532,0.0037150119053773532,7.808811539762734e-05,7.808811539762734e-05,0.041155066312751905,0.09051502920311177,0.021925411968777064,0.020028000000000046,233.04192781448364,225.93812561035156,0.7312901798738446,32
29,854,863,0.010053,10053,100,0.005476756558798308,0.005476756558798308,0.06418701182167078,0.06418701182167078,0.004294477533721082,0.004294477533721082,8.882747655756166e-05,8.882747655756166e-05,0.06418701182167078,0.06700580963454204,0.021352885525070864,0.019969000000000015,313.6874723434448,311.969482421875,0.3066111666265157,32
30,383,392,0.010016,10016,100,-0.0005088371789103745,0.0005088371789103745,0.0595871290183166,0.0595871290183166,0.0028842493303127795,0.0028842493303127795,5.914088035429134e-05,5.914088035429134e-05,0.0595871290183166,0.048441753919345944,0.02098901098901096,0.019996500000000028,326.54773807525635,326.7138977050781,0.40846650935747014,32
31,590,599,0.010054,10054,100,0.0034726991631586854,0.0034726991631586854,-0.06017980029106875,0.06017980029106875,-0.005912695482296896,0.005912695482296896,-5.664111738672052e-05,5.664111738672052e-05,0.06017980029106875,-0.09856848664125685,0.009085801838610852,0.010027000000000008,301.23999404907227,300.1938781738281,0.3851749939486477,32
32,485,494,0.010025,10025,100,0.0001393816228324628,0.0001393816228324628,0.06160933008815406,0.06160933008815406,0.008501913352602251,0.008501913352602251,0.0001835513554089892,0.0001835513554089892,0.06160933008815406,0.13888328963369143,0.022975778546712844,0.019996499999999973,277.56676387786865,277.528076171875,0.3528130473479584,32
33,802,811,0.010213,10213,100,-0.013801258609201538,0.013801258609201538,-0.0668768127030366,0.0668768127030366,-0.008233619355776508,0.008233619355776508,-0.00015601975643782283,0.00015601975643782283,0.0668768127030366,-0.12374397256221592,0.01771055753262163,0.020043499999999992,262.44226694107056,266.0643005371094,0.5397538484995968,32
34,392,401,0.010077,10077,100,0.002484133577932915,0.002484133577932915,0.0550254900995984,0.0550254900995984,0.00571490082813986,0.00571490082813986,0.00012142026898095775,0.00012142026898095775,0.0550254900995984,0.10423502258614009,0.022292118582791065,0.020085500000000034,270.8070592880249,270.13433837890625,0.41198799221713933,32
35,703,712,0.010141,10141,100,-0.010606486899170202,0.010606486899170202,0.05114344834450163,0.05114344834450163,0.0003350804272334822,0.0003350804272334822,6.733120337345534e-06,6.733120337345534e-06,0.05114344834450163,0.006551869940963569,0.02015965166908562,0.020028000000000046,294.29482555389404,297.416259765625,0.41101891902285986,32
36,954,963,0.010067,10067,100,-0.0016878982454032784,0.0016878982454032784,-0.05620254457295144,0.05620254457295144,-0.006306560802123913,0.006306560802123913,-0.00011993840726173244,0.00011993840726173244,0.05620254457295144,-0.1126858590843041,0.01789096126255374,0.02002500000000007,324.06936740875244,324.6163635253906,0.31362153677939664,32
37,77,86,0.010179,10179,100,0.006192819962545769,0.006192819962545769,0.08285562609308714,0.08285562609308714,0.008104898248783531,0.008104898248783531,0.00017189410067475528,0.00017189410067475528,0.08285562609308714,0.09813333234358698,0.022195121951219518,0.0201205,338.0178442001343,335.924560546875,0.526226349225126,32
38,235,244,0.010183,10183,100,0.0018782179547104344,0.0018782179547104344,-0.06419386920514682,0.06419386920514682,-0.006468371917738698,0.006468371917738698,-0.0001234892274516041,0.0001234892274516041,0.06419386920514682,-0.10110619422656687,0.018080808080808086,0.02000450000000001,338.1464653015137,337.5113525390625,0.6291628771033979,32
39,79,88,0.010152,10152,100,-0.008516808314270052,0.008516808314270052,0.07592656441913083,0.07592656441913083,0.0013477790494863297,0.0013477790494863297,2.7363006969568337e-05,2.7363006969568337e-05,0.07592656441913083,0.017752951799990157,0.020480887792848346,0.0201205,340.3074769973755,343.205810546875,0.39147771447700913,32
40,397,406,0.010116,10116,100,0.007804229600987897,0.007804229600987897,0.07928210078238904,0.07928210078238904,0.00870662524553469,0.00870662524553469,0.00018563115713568693,0.00018563115713568693,0.07928210078238904,0.11026299039980411,0.02242690058479535,0.020085500000000034,353.6819067001343,350.92169189453125,0.4181701783957143,32
41,531,540,0.010019,10019,100,-0.0030051979809140286,0.0030051979809140286,0.05756711061989587,0.05756711061989587,0.0013011264815455375,0.0013011264815455375,2.637536102533558e-05,2.637536102533558e-05,0.05756711061989587,0.02260575689787367,0.020497667185070068,0.020039499999999988,313.3684768676758,314.3102111816406,0.35988765809012646,32
42,162,171,0.010174,10174,100,-0.004681100744432643,0.004681100744432643,0.04743706655275427,0.04743706655275427,0.006290719942223395,0.006290719942223395,0.00013592080926966383,0.00013592080926966383,0.04743706655275427,0.1333975830698516,0.022943786982248526,0.0200785,282.3025064468384,283.6239929199219,0.5055191127935499,32
43,217,226,0.010203,10203,100,-0.021565608426334412,0.021565608426334412,-0.05743064971748359,0.05743064971748359,-0.005489407091380368,0.005489407091380368,-0.00010493906756256372,0.00010493906756256372,0.05743064971748359,-0.09587592542750344,0.018159268929503924,0.019986500000000018,256.9004292488098,262.4406433105469,0.463060678837475,32
44,324,333,0.010122,10122,100,0.010398366238844891,0.010398366238844891,-0.07607331999962329,0.07607331999962329,-0.009177180940133282,0.009177180940133282,-0.0001734617990837539,0.0001734617990837539,0.07607331999962329,-0.12122636945950528,0.01769230769230773,0.019972500000000004,289.2901887893677,286.28204345703125,0.4388902084980455,32
45,357,366,0.010018,10018,100,-0.007611769789848543,0.007611769789848543,-0.06596510352280269,0.06596510352280269,-0.0005864743893113787,0.0005864743893113787,-1.1672552326666578e-05,1.1672552326666578e-05,0.06596510352280269,-0.00889091066602445,0.01981404958677685,0.01999099999999998,293.7995843887329,296.0359191894531,0.5295940053629953,32
46,802,811,0.010213,10213,100,0.005919174843414355,0.005919174843414355,-0.03565716774569533,0.03565716774569533,-0.0008055258857026537,0.0008055258857026537,-1.5967239570274068e-05,1.5967239570274068e-05,0.03565716774569533,-0.02259469865688203,0.019595701125895593,0.020043499999999992,201.94290924072266,200.74757385253906,0.8104911370741495,32
47,961,970,0.010042,10042,100,0.01767797614779103,0.01767797614779103,0.07295356138270016,0.07295356138270016,0.0032773540507138174,0.0032773540507138174,6.716837758420395e-05,6.716837758420395e-05,0.07295356138270016,0.04495409674634868,0.020944700460829524,0.020024000000000042,263.8357744216919,259.17169189453125,0.5272646028818405,32
48,798,807,0.010164,10164,100,0.0013806069399331304,0.0013806069399331304,0.056169943087601246,0.056169943087601246,0.0005453091133495989,0.0005453091133495989,1.101635638484151e-05,1.101635638484151e-05,0.056169943087601246,0.009708506293341385,0.020299625468164773,0.020103500000000052,326.52716064453125,326.07635498046875,0.37251012642685,32
49,242,251,0.010202,10202,100,0.01232998156737852,0.01232998156737852,0.05114344834450163,0.05114344834450163,0.003689215925829066,0.003689215925829066,7.704916372985197e-05,7.704916372985197e-05,0.05114344834450163,0.07226018059242983,0.021611030478955018,0.020104500000000025,283.19219398498535,279.700439453125,0.45205353749961386,32
50,889,899,0.010753,10753,100,-0.015165023238824986,0.015165023238824986,-0.06249403196400312,0.06249403196400312,-0.005662681599666833,0.005662681599666833,-0.00010778782812202125,0.00010778782812202125,0.06249403196400312,-0.09086077418324569,0.018133230054221627,0.01985799999999993,247.97534894943237,251.73590087890625,0.7152873249440878,32
51,777,786,0.010104,10104,100,-0.007353576710957022,0.007353576710957022,-0.07419623135359675,0.07419623135359675,-0.016913117034277572,0.016913117034277572,-0.0003068158316675753,0.0003068158316675753,0.07419623135359675,-0.23202726224916687,0.015834305717619568,0.019969500000000084,369.79520893096924,372.5145263671875,0.4119718627197382,32
52,116,125,0.010056,10056,100,-0.011719684203096332,0.011719684203096332,0.050803786572884584,0.050803786572884584,0.0029206242429851256,0.0029206242429851256,6.051296742817724e-05,6.051296742817724e-05,0.050803786572884584,0.057551775151651476,0.021297611362169122,0.020106500000000013,263.9516143798828,267.0450439453125,0.4038740830540629,32
53,887,897,0.010787,10787,100,-0.002171599289468238,0.002171599289468238,0.0595871290183166,0.0595871290183166,0.0032972823767818495,0.0032972823767818495,6.739369772333397e-05,6.739369772333397e-05,0.0595871290183166,0.055392063198865825,0.02098901098901096,0.01985799999999993,268.6994514465332,269.282958984375,0.4314638699812209,32
54,459,469,0.010797,10797,100,0.003797842398314153,0.003797842398314153,0.0829605282409853,0.0829605282409853,0.0013815740325879226,0.0013815740325879226,2.7742136644648643e-05,2.7742136644648643e-05,0.0829605282409853,0.01665492979536545,0.020245901639344255,0.019911500000000026,308.102068901062,306.93194580078125,0.4717688464274591,32
55,311,320,0.010066,10066,100,0.008734421168499266,0.008734421168499266,-0.0586185973430071,0.0586185973430071,-0.005788694209732694,0.005788694209732694,-0.00011053696897162872,0.00011053696897162872,0.0586185973430071,-0.0990747359752262,0.01810580204778156,0.01999150000000005,308.89106941223145,306.1930847167969,0.4217398801435689,32
56,417,426,0.01011,10110,100,0.0012565060456233672,0.0012565060456233672,-0.087908837637983,0.087908837637983,-0.019139081175896144,0.019139081175896144,-0.000349728605494049,0.000349728605494049,0.087908837637983,-0.2212562558038957,0.01606469002695421,0.020042999999999978,330.8296604156494,330.4139709472656,0.4564395906531235,32
57,801,810,0.010206,10206,100,0.00853192394139981,0.00853192394139981,0.0538489226661615,0.0538489226661615,0.0009396546542467645,0.0009396546542467645,1.9001199431507275e-05,1.9001199431507275e-05,0.0538489226661615,0.017451603468378728,0.020396361273554264,0.020043499999999992,234.67460441589355,232.67237854003906,0.3574995015392395,32
58,779,788,0.010086,10086,100,0.000785302854264581,0.000785302854264581,0.04940988969778585,0.04940988969778585,0.001473110123648667,0.001473110123648667,2.9869173969859082e-05,2.9869173969859082e-05,0.04940988969778585,0.029822912737176938,0.020574018126888305,0.019969500000000084,290.1209297180176,289.8930969238281,0.3852703351631243,32
59,642,651,0.010186,10186,100,-0.011953053566600497,0.011953053566600497,-0.049133446013257774,0.049133446013257774,-0.00743462365463893,0.00743462365463893,-0.00013934270615878692,0.00013934270615878692,0.049133446013257774,-0.15248589913678873,0.017216494845360808,0.02005250000000003,297.4718904495239,301.027587890625,0.4662602949919243,32
60,396,405,0.010052,10052,100,-0.011552975381555987,0.011552975381555987,-0.051720148730455155,0.051720148730455155,-0.003850275479145822,0.003850275479145822,-7.465931173312302e-05,7.465931173312302e-05,0.051720148730455155,-0.07458238270928784,0.018641975308641978,0.020085500000000034,257.7220973968506,260.6995544433594,0.3229737255426207,32
61,966,975,0.010073,10073,100,-0.009306381554043326,0.009306381554043326,0.05238360873126852,0.05238360873126852,0.0006302146938564708,0.0006302146938564708,1.2696251876018931e-05,1.2696251876018931e-05,0.05238360873126852,0.01203134181389564,0.02026637069922299,0.020024000000000042,254.21644020080566,256.582275390625,0.4586698087335342,32
62,920,929,0.01004,10040,100,0.022708633829194802,0.022708633829194802,-0.07451049712177096,0.07451049712177096,-0.0032881577842777615,0.0032881577842777615,-3.225142435050987e-05,3.225142435050987e-05,0.07451049712177096,-0.04415880898113587,0.00958715596330273,0.010020000000000029,297.2524242401123,290.5022277832031,0.5808780934926333,32
63,822,832,0.010776,10776,100,-0.006718522550040078,0.006718522550040078,-0.0893439420593317,0.0893439420593317,-0.009832520861983655,0.009832520861983655,-0.0001861936154768052,0.0001861936154768052,0.0893439420593317,-0.11050002149912817,0.01783699059561128,0.019920999999999967,334.9908723831177,337.24151611328125,0.4730876399442441,32
64,594,603,0.010049,10049,100,0.007139097748071941,0.007139097748071941,-0.05246931887097971,0.05246931887097971,-0.00036055104373399936,0.00036055104373399936,-7.187672413105509e-06,7.187672413105509e-06,0.05246931887097971,-0.006871762902266971,0.0198665118978526,0.020003500000000063,266.64416885375977,264.7405700683594,0.32500793198505534,32
65,193,202,0.010087,10087,100,-0.0056011330807315095,0.0056011330807315095,-0.06052439785217607,0.06052439785217607,-0.005096049077248958,0.005096049077248958,-9.788963526478317e-05,9.788963526478317e-05,0.06052439785217607,-0.08439808238456382,0.01836614173228346,0.019983500000000015,259.47216844558716,260.9255065917969,0.6137859914665706,32
66,111,120,0.010131,10131,100,0.01589943242774694,0.01589943242774694,0.07007693037949111,0.07007693037949111,0.003058719418423822,0.003058719418423822,6.29029130728072e-05,6.29029130728072e-05,0.07007693037949111,0.04367577268112278,0.0210041265474553,0.020106500000000013,316.2206611633301,311.19293212890625,0.4482047360714365,32
67,100,109,0.010265,10265,100,0.0056226228641655515,0.0056226228641655515,0.05805746532513619,0.05805746532513619,0.014593942605510116,0.014593942605510116,0.00017229407878906116,0.00017229407878906116,0.05805746532513619,0.25687537066360777,0.01310014727540501,0.010132500000000003,288.42059993743896,286.7989196777344,0.3358291420717414,32
68,309,318,0.010147,10147,100,0.012311639988049869,0.012311639988049869,0.054960766092762306,0.054960766092762306,0.005735771842193683,0.005735771842193683,0.00012175379997149409,0.00012175379997149409,0.054960766092762306,0.10474257652237297,0.022276785714285707,0.02006150000000001,236.7464632987976,233.83172607421875,0.7610737693826115,32
69,412,421,0.010151,10151,100,0.006747726246169522,0.006747726246169522,0.061315634405609255,0.061315634405609255,0.007269766816824597,0.007269766816824597,0.00015547292524445864,0.00015547292524445864,0.061315634405609255,0.11912330804760778,0.022578616352201264,0.020042999999999978,297.9225311279297,295.9122314453125,0.4397694579332449,32
70,167,176,0.010136,10136,100,0.016878853554986847,0.016878853554986847,0.049750831951055806,0.049750831951055806,0.002384402357073464,0.002384402357073464,4.9079539778028714e-05,4.9079539778028714e-05,0.049750831951055806,0.04796363055998407,0.02106500691562932,0.0200785,282.3451919555664,277.57952880859375,0.5277997635166475,32
71,164,173,0.01013,10130,100,0.007576971022057359,0.007576971022057359,-0.06243220779107461,0.06243220779107461,-0.004592390133124968,0.004592390133124968,-8.905363098080735e-05,8.905363098080735e-05,0.06243220779107461,-0.07369112994530409,0.018652094717668488,0.0200785,288.8204336166382,286.6320495605469,0.3383541750494601,32
72,901,910,0.010043,10043,100,-0.006210753991218044,0.006210753991218044,0.04772410674724143,0.04772410674724143,0.002556833902681671,0.002556833902681671,5.2506770536460716e-05,5.2506770536460716e-05,0.04772410674724143,0.05362665965253111,0.021071214841412278,0.01997099999999996,266.3605318069458,268.01483154296875,0.4390056347576709,32
73,642,651,0.010186,10186,100,-0.010303318848980865,0.010303318848980865,0.06378698850287827,0.06378698850287827,0.002223958447811095,0.002223958447811095,4.540119584530604e-05,4.540119584530604e-05,0.06378698850287827,0.03487953111757029,0.02076426264800868,0.02005250000000003,301.86814975738525,304.9783935546875,0.37520553619331964,32
74,715,725,0.010737,10737,100,0.013173399341055821,0.013173399341055821,0.05369037865195066,0.05369037865195066,0.00912881453870156,0.00912881453870156,0.0002005921962954525,0.0002005921962954525,0.05369037865195066,0.17169447727392473,0.023681592039800914,0.01994549999999995,281.01243591308594,277.310546875,0.7330293566928948,32
75,639,648,0.010175,10175,100,-0.004702693632130839,0.004702693632130839,0.07691583039055275,0.07691583039055275,0.005824686509250227,0.005824686509250227,0.0001218533651665792,0.0001218533651665792,0.07691583039055275,0.0758733189361765,0.021682242990654244,0.02009800000000006,354.740273475647,356.40850830078125,0.5553089007581969,32
76,881,891,0.010809,10809,100,-0.001935090675499558,0.001935090675499558,0.07904868614038983,0.07904868614038983,0.00021966322079472011,0.00021966322079472011,4.3681500740386254e-06,4.3681500740386254e-06,0.07904868614038983,0.002778841710469432,0.019913258983890958,0.01985799999999993,373.88638973236084,374.6098937988281,0.7401741297343473,32
77,805,814,0.010078,10078,100,0.002950438253194611,0.002950438253194611,0.07641682143681162,0.07641682143681162,0.0016012188263437972,0.0016012188263437972,3.243743494975182e-05,3.243743494975182e-05,0.07641682143681162,0.020956815547466017,0.020467980295566512,0.020043499999999992,336.817795753479,335.82403564453125,0.3902767772258876,32
78,328,337,0.010051,10051,100,-0.01800913812994691,0.01800913812994691,-0.06155356047034217,0.06155356047034217,-0.0023899984554238713,0.0023899984554238713,-4.6842508998095486e-05,4.6842508998095486e-05,0.06155356047034217,-0.038847478298060116,0.01921149594694177,0.019972500000000004,244.66125965118408,249.06739807128906,0.2763158380045253,32
79,119,128,0.010122,10122,100,-0.0029327860834139643,0.0029327860834139643,0.08452839401946668,0.08452839401946668,0.004499693310882847,0.004499693310882847,9.301475330179956e-05,9.301475330179956e-05,0.08452839401946668,0.05328328936678727,0.02120689655172414,0.020106500000000013,341.9456329345703,342.948486328125,0.6449020729716546,32
80,591,600,0.010117,10117,100,0.002358372142403934,0.002358372142403934,0.0680378423672488,0.0680378423672488,0.004210020997673666,0.004210020997673666,8.698987058664561e-05,8.698987058664561e-05,0.0680378423672488,0.06195679341441793,0.021282051282051295,0.020003500000000063,290.8223419189453,290.136474609375,0.4311611548826693,32
81,624,633,0.010102,10102,100,0.0020056317970503492,0.0020056317970503492,0.061315634405609255,0.061315634405609255,0.006065716248179285,0.006065716248179285,0.0001282036369714175,0.0001282036369714175,0.061315634405609255,0.09925071200805281,0.0221293800539083,0.02003850000000007,317.97040367126465,317.3326721191406,0.35967446658812646,32
82,546,555,0.010116,10116,100,0.0002605009682186297,0.0002605009682186297,-0.07285953325029564,0.07285953325029564,-0.01421246278982534,0.01421246278982534,-0.00026239269056943753,0.00026239269056943753,0.07285953325029564,-0.19759884639687683,0.016484149855907848,0.02008549999999998,351.70865535736084,351.6170349121094,0.4143445966535778,32
83,81,90,0.010115,10115,100,-0.001181831598721837,0.001181831598721837,-0.0699247573011364,0.0699247573011364,-0.00451059845512838,0.00451059845512838,-8.743558389871014e-05,8.743558389871014e-05,0.0699247573011364,-0.06459615479592973,0.018739076154806494,0.019989500000000007,353.43590545654297,353.8536071777344,0.4669127839225006,32
84,507,516,0.010092,10092,100,-0.007694456780398198,0.007694456780398198,0.06122431319466289,0.06122431319466289,0.004221625276989034,0.004221625276989034,8.765382473022631e-05,8.765382473022631e-05,0.06122431319466289,0.0690630059101535,0.021454183266932325,0.020022499999999943,304.35290241241455,306.6947326660156,0.39372099864235355,32
85,467,477,0.010826,10826,100,-0.00320224792977223,0.00320224792977223,-0.07746167709266409,0.07746167709266409,-0.0014412024379389906,0.0014412024379389906,-2.8404459259622097e-05,2.8404459259622097e-05,0.07746167709266409,-0.018607507891166927,0.019523809523809554,0.019890500000000033,306.91759490966797,307.9004211425781,0.37470302507216147,32
