tau,accuracy,balanced_accuracy,macro_f1
0.0,0.6666666666666666,0.6666666666666666,0.5333333333333333
0.0013777316317957287,0.6666666666666666,0.6666666666666666,0.5333333333333333
0.0027554632635914574,0.7666666666666667,0.7666666666666666,0.7214790040876998
0.004133194895387186,0.7666666666666667,0.7666666666666666,0.7214790040876998
0.005510926527182915,0.8333333333333334,0.8333333333333334,0.8151075977162933
0.006888658158978643,0.8666666666666667,0.8666666666666667,0.856060606060606
0.008266389790774372,0.9333333333333333,0.9333333333333332,0.9312169312169312
0.0096441214225701,0.9333333333333333,0.9333333333333332,0.9312169312169312
0.01102185305436583,0.9666666666666667,0.9666666666666667,0.9665831244778613
0.012399584686161558,0.9666666666666667,0.9666666666666667,0.9665831244778613
0.013777316317957287,0.9666666666666667,0.9666666666666667,0.9665831244778613
0.015155047949753015,0.9666666666666667,0.9666666666666667,0.9665831244778613
0.016532779581548744,0.9666666666666667,0.9666666666666667,0.9665831244778613
0.01791051121334447,0.9666666666666667,0.9666666666666667,0.9665831244778613
0.0192882428451402,1.0,1.0,1.0
0.020665974476935932,1.0,1.0,1.0
0.02204370610873166,1.0,1.0,1.0
0.023421437740527386,1.0,1.0,1.0
0.024799169372323116,1.0,1.0,1.0
0.026176901004118847,1.0,1.0,1.0
0.027554632635914574,1.0,1.0,1.0
0.0289323642677103,1.0,1.0,1.0
0.03031009589950603,1.0,1.0,1.0
0.03168782753130176,1.0,1.0,1.0
0.03306555916309749,1.0,1.0,1.0
0.034443290794893215,0.9666666666666667,0.9666666666666667,0.9665831244778613
0.03582102242668894,0.9666666666666667,0.9666666666666667,0.9665831244778613
0.037198754058484676,0.9666666666666667,0.9666666666666667,0.9665831244778613
0.0385764856902804,0.9333333333333333,0.9333333333333332,0.9326599326599326
0.03995421732207613,0.9333333333333333,0.9333333333333332,0.9326599326599326
0.041331948953871864,0.9333333333333333,0.9333333333333332,0.9326599326599326
0.04270968058566759,0.9,0.9,0.8976982097186701
0.04408741221746332,0.9,0.9,0.8976982097186701
0.045465143849259045,0.9,0.9,0.8976982097186701
0.04684287548105477,0.9,0.9,0.8976982097186701
0.048220607112850505,0.9,0.9,0.8976982097186701
0.04959833874464623,0.9,0.9,0.8976982097186701
0.05097607037644196,0.8666666666666667,0.8666666666666667,0.861111111111111
0.05235380200823769,0.8666666666666667,0.8666666666666667,0.861111111111111
0.05373153364003342,0.8666666666666667,0.8666666666666667,0.861111111111111
0.05510926527182915,0.8666666666666667,0.8666666666666667,0.861111111111111
0.056486996903624874,0.8666666666666667,0.8666666666666667,0.861111111111111
0.0578647285354206,0.8666666666666667,0.8666666666666667,0.861111111111111
0.059242460167216335,0.8,0.7999999999999999,0.7802197802197802
0.06062019179901206,0.8,0.7999999999999999,0.7802197802197802
0.06199792343080779,0.8,0.7999999999999999,0.7802197802197802
0.06337565506260352,0.8,0.7999999999999999,0.7802197802197802
0.06475338669439924,0.7666666666666667,0.7666666666666666,0.7340930674264007
0.06613111832619498,0.7666666666666667,0.7666666666666666,0.7340930674264007
0.06750884995799071,0.7333333333333333,0.7333333333333334,0.6825396825396827
0.06888658158978643,0.7333333333333333,0.7333333333333334,0.6825396825396827
0.07026431322158216,0.7333333333333333,0.7333333333333334,0.6825396825396827
0.07164204485337788,0.7333333333333333,0.7333333333333334,0.6825396825396827
0.07301977648517362,0.7333333333333333,0.7333333333333334,0.6825396825396827
0.07439750811696935,0.7,0.7000000000000001,0.6238244514106583
0.07577523974876507,0.7,0.7000000000000001,0.6238244514106583
0.0771529713805608,0.7,0.7000000000000001,0.6238244514106583
0.07853070301235654,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.07990843464415226,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.081286166275948,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.08266389790774373,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.08404162953953945,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.08541936117133518,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.0867970928031309,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.08817482443492664,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.08955255606672237,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.09093028769851809,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.09230801933031382,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.09368575096210954,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.09506348259390528,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.09644121422570101,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.09781894585749673,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.09919667748929246,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.1005744091210882,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.10195214075288392,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.10332987238467965,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.10470760401647539,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.1060853356482711,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.10746306728006684,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.10884079891186256,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.1102185305436583,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.11159626217545403,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.11297399380724975,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.11435172543904548,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.1157294570708412,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.11710718870263694,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.11848492033443267,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.11986265196622839,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.12124038359802412,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.12261811522981986,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.12399584686161558,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.1253735784934113,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.12675131012520705,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.12812904175700277,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.12950677338879849,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.13088450502059423,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.13226223665238995,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.13363996828418567,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.13501769991598142,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.13639543154777714,0.6666666666666666,0.6666666666666666,0.5555555555555555
0.13777316317957286,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.1391508948113686,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.14052862644316433,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.14190635807496005,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.14328408970675577,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.14466182133855152,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.14603955297034724,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.14741728460214296,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.1487950162339387,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.15017274786573442,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.15155047949753014,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.1529282111293259,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.1543059427611216,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.15568367439291733,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.15706140602471308,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.1584391376565088,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.15981686928830452,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.16119460092010027,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.162572332551896,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.1639500641836917,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.16532779581548745,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.16670552744728317,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.1680832590790789,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.16946099071087461,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.17083872234267036,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.17221645397446608,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.1735941856062618,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.17497191723805755,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.17634964886985327,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.177727380501649,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.17910511213344474,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.18048284376524046,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.18186057539703618,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.18323830702883193,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.18461603866062765,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.18599377029242337,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.18737150192421909,0.6333333333333333,0.6333333333333333,0.5308432371250708
0.18874923355601483,0.6,0.6,0.5046296296296297
0.19012696518781055,0.6,0.6,0.5046296296296297
0.19150469681960627,0.6,0.6,0.5046296296296297
0.19288242845140202,0.6,0.6,0.5046296296296297
0.19426016008319774,0.6,0.6,0.5046296296296297
0.19563789171499346,0.6,0.6,0.5046296296296297
0.1970156233467892,0.6,0.6,0.5046296296296297
0.19839335497858493,0.6,0.6,0.5046296296296297
0.19977108661038065,0.6,0.6,0.5046296296296297
0.2011488182421764,0.6,0.6,0.5046296296296297
0.20252654987397212,0.6,0.6,0.5046296296296297
0.20390428150576784,0.6,0.6,0.5046296296296297
0.20528201313756358,0.6,0.6,0.5046296296296297
0.2066597447693593,0.6,0.6,0.5046296296296297
0.20803747640115502,0.6,0.6,0.5046296296296297
0.20941520803295077,0.6,0.6,0.5046296296296297
0.2107929396647465,0.6,0.6,0.5046296296296297
0.2121706712965422,0.6,0.6,0.5046296296296297
0.21354840292833793,0.6,0.6,0.5046296296296297
0.21492613456013368,0.6,0.6,0.5046296296296297
0.2163038661919294,0.6,0.6,0.5046296296296297
0.21768159782372512,0.6,0.6,0.5046296296296297
0.21905932945552087,0.6,0.6,0.5046296296296297
0.2204370610873166,0.6,0.6,0.5046296296296297
0.2218147927191123,0.6,0.6,0.5046296296296297
0.22319252435090806,0.6,0.6,0.5046296296296297
0.22457025598270378,0.6,0.6,0.5046296296296297
0.2259479876144995,0.6,0.6,0.5046296296296297
0.22732571924629524,0.6,0.6,0.5046296296296297
0.22870345087809096,0.6,0.6,0.5046296296296297
0.23008118250988668,0.6,0.6,0.5046296296296297
0.2314589141416824,0.6,0.6,0.5046296296296297
0.23283664577347815,0.6,0.6,0.5046296296296297
0.23421437740527387,0.6,0.6,0.5046296296296297
0.2355921090370696,0.6,0.6,0.5046296296296297
0.23696984066886534,0.6,0.6,0.5046296296296297
0.23834757230066106,0.6,0.6,0.5046296296296297
0.23972530393245678,0.6,0.6,0.5046296296296297
0.24110303556425253,0.6,0.6,0.5046296296296297
0.24248076719604825,0.6,0.6,0.5046296296296297
0.24385849882784397,0.6,0.6,0.5046296296296297
0.24523623045963971,0.6,0.6,0.5046296296296297
0.24661396209143543,0.6,0.6,0.5046296296296297
0.24799169372323115,0.6,0.6,0.5046296296296297
0.2493694253550269,0.6,0.6,0.5046296296296297
0.2507471569868226,0.6,0.6,0.5046296296296297
0.25212488861861837,0.6,0.6,0.5046296296296297
0.2535026202504141,0.6,0.6,0.5046296296296297
0.2548803518822098,0.6,0.6,0.5046296296296297
0.25625808351400553,0.6,0.6,0.5046296296296297
0.25763581514580125,0.6,0.6,0.5046296296296297
0.25901354677759697,0.6,0.6,0.5046296296296297
0.26039127840939275,0.6,0.6,0.5046296296296297
0.26176901004118847,0.6,0.6,0.5046296296296297
0.2631467416729842,0.6,0.6,0.5046296296296297
0.2645244733047799,0.6,0.6,0.5046296296296297
0.2659022049365756,0.6,0.6,0.5046296296296297
0.26727993656837135,0.6,0.6,0.5046296296296297
0.26865766820016707,0.6,0.6,0.5046296296296297
0.27003539983196284,0.6,0.6,0.5046296296296297
0.27141313146375856,0.6,0.6,0.5046296296296297
0.2727908630955543,0.6,0.6,0.5046296296296297
0.27416859472735,0.6,0.6,0.5046296296296297
0.2755463263591457,0.6,0.6,0.5046296296296297
0.27692405799094144,0.6,0.6,0.5046296296296297
0.2783017896227372,0.6,0.6,0.5046296296296297
0.27967952125453294,0.6,0.6,0.5046296296296297
0.28105725288632866,0.6,0.6,0.5046296296296297
0.2824349845181244,0.6,0.6,0.5046296296296297
0.2838127161499201,0.6,0.6,0.5046296296296297
0.2851904477817158,0.6,0.6,0.5046296296296297
0.28656817941351154,0.6,0.6,0.5046296296296297
0.2879459110453073,0.6,0.6,0.5046296296296297
0.28932364267710303,0.6,0.6,0.5046296296296297
0.29070137430889875,0.6,0.6,0.5046296296296297
0.2920791059406945,0.6,0.6,0.5046296296296297
0.2934568375724902,0.6,0.6,0.5046296296296297
0.2948345692042859,0.6,0.6,0.5046296296296297
0.2962123008360817,0.6,0.6,0.5046296296296297
0.2975900324678774,0.6,0.6,0.5046296296296297
0.29896776409967313,0.6,0.6,0.5046296296296297
0.30034549573146885,0.6,0.6,0.5046296296296297
0.30172322736326457,0.6,0.6,0.5046296296296297
0.3031009589950603,0.6,0.6,0.5046296296296297
0.30447869062685606,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.3058564222586518,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.3072341538904475,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.3086118855222432,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.30998961715403894,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.31136734878583466,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.3127450804176304,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.31412281204942616,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.3155005436812219,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.3168782753130176,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.3182560069448133,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.31963373857660904,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.32101147020840476,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.32238920184020053,0.5666666666666667,0.5666666666666667,0.4765300059417707
0.32376693347199625,0.5333333333333333,0.5333333333333333,0.446078431372549
0.325144665103792,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3265223967355877,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3279001283673834,0.5333333333333333,0.5333333333333333,0.446078431372549
0.32927785999917913,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3306555916309749,0.5333333333333333,0.5333333333333333,0.446078431372549
0.33203332326277063,0.5333333333333333,0.5333333333333333,0.446078431372549
0.33341105489456635,0.5333333333333333,0.5333333333333333,0.446078431372549
0.33478878652636207,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3361665181581578,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3375442497899535,0.5333333333333333,0.5333333333333333,0.446078431372549
0.33892198142174923,0.5333333333333333,0.5333333333333333,0.446078431372549
0.340299713053545,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3416774446853407,0.5333333333333333,0.5333333333333333,0.446078431372549
0.34305517631713645,0.5333333333333333,0.5333333333333333,0.446078431372549
0.34443290794893217,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3458106395807279,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3471883712125236,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3485661028443194,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3499438344761151,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3513215661079108,0.5333333333333333,0.5333333333333333,0.446078431372549
0.35269929773970654,0.5333333333333333,0.5333333333333333,0.446078431372549
0.35407702937150226,0.5333333333333333,0.5333333333333333,0.446078431372549
0.355454761003298,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3568324926350937,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3582102242668895,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3595879558986852,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3609656875304809,0.5333333333333333,0.5333333333333333,0.446078431372549
0.36234341916227664,0.5333333333333333,0.5333333333333333,0.446078431372549
0.36372115079407236,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3650988824258681,0.5333333333333333,0.5333333333333333,0.446078431372549
0.36647661405766385,0.5333333333333333,0.5333333333333333,0.446078431372549
0.36785434568945957,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3692320773212553,0.5333333333333333,0.5333333333333333,0.446078431372549
0.370609808953051,0.5333333333333333,0.5333333333333333,0.446078431372549
0.37198754058484673,0.5333333333333333,0.5333333333333333,0.446078431372549
0.37336527221664245,0.5333333333333333,0.5333333333333333,0.446078431372549
0.37474300384843817,0.5333333333333333,0.5333333333333333,0.446078431372549
0.37612073548023395,0.5333333333333333,0.5333333333333333,0.446078431372549
0.37749846711202967,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3788761987438254,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3802539303756211,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3816316620074168,0.5333333333333333,0.5333333333333333,0.446078431372549
0.38300939363921255,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3843871252710083,0.5333333333333333,0.5333333333333333,0.446078431372549
0.38576485690280404,0.5333333333333333,0.5333333333333333,0.446078431372549
0.38714258853459976,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3885203201663955,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3898980517981912,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3912757834299869,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3926535150617827,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3940312466935784,0.5333333333333333,0.5333333333333333,0.446078431372549
0.39540897832537414,0.5333333333333333,0.5333333333333333,0.446078431372549
0.39678670995716986,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3981644415889656,0.5333333333333333,0.5333333333333333,0.446078431372549
0.3995421732207613,0.5333333333333333,0.5333333333333333,0.446078431372549
0.400919904852557,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4022976364843528,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4036753681161485,0.5333333333333333,0.5333333333333333,0.446078431372549
0.40505309974794423,0.5333333333333333,0.5333333333333333,0.446078431372549
0.40643083137973995,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4078085630115357,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4091862946433314,0.5333333333333333,0.5333333333333333,0.446078431372549
0.41056402627512717,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4119417579069229,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4133194895387186,0.5333333333333333,0.5333333333333333,0.446078431372549
0.41469722117051433,0.5333333333333333,0.5333333333333333,0.446078431372549
0.41607495280231005,0.5333333333333333,0.5333333333333333,0.446078431372549
0.41745268443410577,0.5333333333333333,0.5333333333333333,0.446078431372549
0.41883041606590155,0.5333333333333333,0.5333333333333333,0.446078431372549
0.42020814769769727,0.5333333333333333,0.5333333333333333,0.446078431372549
0.421585879329493,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4229636109612887,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4243413425930844,0.5333333333333333,0.5333333333333333,0.446078431372549
0.42571907422488015,0.5333333333333333,0.5333333333333333,0.446078431372549
0.42709680585667587,0.5333333333333333,0.5333333333333333,0.446078431372549
0.42847453748847164,0.5333333333333333,0.5333333333333333,0.446078431372549
0.42985226912026736,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4312300007520631,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4326077323838588,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4339854640156545,0.5333333333333333,0.5333333333333333,0.446078431372549
0.43536319564745024,0.5333333333333333,0.5333333333333333,0.446078431372549
0.436740927279246,0.5333333333333333,0.5333333333333333,0.446078431372549
0.43811865891104174,0.5333333333333333,0.5333333333333333,0.446078431372549
0.43949639054283746,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4408741221746332,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4422518538064289,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4436295854382246,0.5333333333333333,0.5333333333333333,0.446078431372549
0.44500731707002034,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4463850487018161,0.5333333333333333,0.5333333333333333,0.446078431372549
0.44776278033361183,0.5333333333333333,0.5333333333333333,0.446078431372549
0.44914051196540755,0.5333333333333333,0.5333333333333333,0.446078431372549
0.45051824359720327,0.5333333333333333,0.5333333333333333,0.446078431372549
0.451895975228999,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4532737068607947,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4546514384925905,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4560291701243862,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4574069017561819,0.5333333333333333,0.5333333333333333,0.446078431372549
0.45878463338797765,0.5333333333333333,0.5333333333333333,0.446078431372549
0.46016236501977337,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4615400966515691,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4629178282833648,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4642955599151606,0.5333333333333333,0.5333333333333333,0.446078431372549
0.4656732915469563,0.5333333333333333,0.5333333333333333,0.446078431372549
0.467051023178752,0.5,0.5,0.41269841269841273
0.46842875481054774,0.5,0.5,0.41269841269841273
0.46980648644234346,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.4711842180741392,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.47256194970593496,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.4739396813377307,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.4753174129695264,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.4766951446013221,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.47807287623311784,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.47945060786491356,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.48082833949670933,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.48220607112850505,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.4835838027603008,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.4849615343920965,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.4863392660238922,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.48771699765568793,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.48909472928748365,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.49047246091927943,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.49185019255107515,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.49322792418287087,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.4946056558146666,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.4959833874464623,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.49736111907825803,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.4987388507100538,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5001165823418495,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5014943139736452,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.502872045605441,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5042497772372367,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5056275088690324,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5070052405008282,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5083829721326238,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5097607037644196,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5111384353962153,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5125161670280111,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5138938986598068,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5152716302916025,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5166493619233983,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5180270935551939,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5194048251869897,0.4666666666666667,0.4666666666666666,0.37566137566137564
0.5207825568187855,0.43333333333333335,0.43333333333333335,0.334026334026334
0.5221602884505812,0.4,0.39999999999999997,0.28654970760233917
0.5235380200823769,0.4,0.39999999999999997,0.28654970760233917
0.5249157517141726,0.4,0.39999999999999997,0.28654970760233917
0.5262934833459684,0.4,0.39999999999999997,0.28654970760233917
0.527671214977764,0.4,0.39999999999999997,0.28654970760233917
0.5290489466095598,0.4,0.39999999999999997,0.28654970760233917
0.5304266782413556,0.4,0.39999999999999997,0.28654970760233917
0.5318044098731513,0.4,0.39999999999999997,0.28654970760233917
0.533182141504947,0.4,0.39999999999999997,0.28654970760233917
0.5345598731367427,0.4,0.39999999999999997,0.28654970760233917
0.5359376047685385,0.4,0.39999999999999997,0.28654970760233917
