query_id,range_lo,range_hi,actual_selectivity,subset_size,k_used,true_correlation,abs_true_correlation,heuristic_correlation,abs_heuristic_correlation,tanh_correlation,abs_tanh_correlation,pgap_correlation,abs_pgap_correlation,js_divergence,lift,p_c,p_g,expected_random_gk,admissible_gk,expected_random_gk_stderr,monte_carlo_samples
16,58,58,0.00102,1020,100,-0.005889642383461598,0.005889642383461598,0.07985035517725163,0.07985035517725163,0.014066366251500394,0.014066366251500394,0.00015564621014547893,0.00015564621014547893,0.07985035517725163,0.17801598400895755,0.011953223767383073,0.010003999999999999,398.2550973892212,400.6006774902344,0.4863526296529969,32
17,981,981,0.001038,1038,100,0.011042952256913185,0.011042952256913185,-0.06245969055829262,0.06245969055829262,-0.012941271112870072,0.012941271112870072,-0.00011864198743473323,0.00011864198743473323,0.06245969055829262,-0.21023765941230296,0.008118503118503151,0.010017999999999971,417.8424243927002,413.22821044921875,0.6980108355140411,32
18,458,458,0.001036,1036,100,0.0126709459138189,0.0126709459138189,-0.0573846921785294,0.0573846921785294,-0.003133541880753232,0.003133541880753232,-3.050188382682914e-05,3.050188382682914e-05,0.0573846921785294,-0.054660256598171524,0.009460966542750915,0.009992500000000015,387.84363651275635,382.9292907714844,0.7683577171029327,32
19,168,168,0.001013,1013,100,-0.0019630114474060356,0.0019630114474060356,-0.05822303143929178,0.05822303143929178,-0.001542072138169786,0.001542072138169786,-1.5344348995665884e-05,1.5344348995665884e-05,0.05822303143929178,-0.026491799433548062,0.0098169556840077,0.010080499999999992,373.7919988632202,374.5257568359375,0.530666226573135,32
20,560,561,0.001907,1907,100,-0.002799725634146676,0.002799725634146676,-0.06758741114667705,0.06758741114667705,-0.012964604107355773,0.012964604107355773,-0.00011942410648079356,0.00011942410648079356,0.06758741114667705,-0.19422581055270893,0.008242542153047983,0.010009500000000005,346.0586271286011,347.0274963378906,0.5175184851892755,32
21,718,719,0.001898,1898,100,-0.00900188117925063,0.00900188117925063,-0.06592239312567433,0.06592239312567433,-0.017842201341627943,0.017842201341627943,-0.0001595254300930419,0.0001595254300930419,0.06592239312567433,-0.2775700693737686,0.0075641025641025594,0.009983999999999993,336.59670543670654,339.626708984375,0.5873299951076694,32
22,153,153,0.001037,1037,100,0.01616717001659127,0.01616717001659127,0.06004245880157854,0.06004245880157854,0.007580586584775214,0.007580586584775214,8.099663817376819e-05,8.099663817376819e-05,0.06004245880157854,0.12693108538477663,0.011316489361702126,0.00996749999999999,368.3458261489868,362.3907165527344,0.8453987764657929,32
23,451,451,0.001031,1031,100,0.012631075770914064,0.012631075770914064,0.05983825751598253,0.05983825751598253,0.0023880399903409206,0.0023880399903409206,2.4358241878358664e-05,2.4358241878358664e-05,0.05983825751598253,0.03992945462543108,0.010399568034557216,0.009992500000000015,329.7237253189087,325.5589599609375,0.6371721302467939,32
24,972,972,0.001054,1054,100,0.0019074813373066658,0.0019074813373066658,-0.0791833823569397,0.0791833823569397,-0.027124055821165467,0.027124055821165467,-0.0002367184098104731,0.0002367184098104731,0.0791833823569397,-0.3569756465896065,0.006968503937007875,0.009958000000000022,423.33004665374756,422.5225524902344,0.7667105493767847,32
25,140,141,0.001892,1892,100,0.006106134839689814,0.006106134839689814,-0.0554486297296909,0.0554486297296909,-0.007407087412593566,0.007407087412593566,-6.939845825279617e-05,6.939845825279617e-05,0.0554486297296909,-0.13438789711194019,0.008701418877236272,0.00995299999999999,332.7030076980591,330.6714782714844,0.9649493355188618,32
26,286,286,0.001047,1047,100,0.0053922581419354135,0.0053922581419354135,0.07031874004639392,0.07031874004639392,0.02377286871312621,0.02377286871312621,0.0002972041055241042,0.0002972041055241042,0.07031874004639392,0.35191528116912474,0.014247027741083218,0.010020499999999988,390.86377239227295,388.7561340332031,0.5613239256148217,32
27,735,736,0.001906,1906,100,-0.009162322436000092,0.009162322436000092,-0.0671091952258963,0.0671091952258963,-0.004255842309199374,0.004255842309199374,-4.123291635415358e-05,4.123291635415358e-05,0.0671091952258963,-0.06350189875446224,0.009371584699453539,0.00998600000000005,373.79293155670166,377.2177429199219,0.6814229947436796,32
28,267,268,0.001903,1903,100,-0.004575547447443083,0.004575547447443083,0.06958953212528161,0.06958953212528161,0.004111173870453874,0.004111173870453874,4.2235886389739885e-05,4.2235886389739885e-05,0.06958953212528161,0.05914634937314269,0.010567928730512266,0.009960999999999998,369.5976457595825,371.28875732421875,0.5445325898693759,32
29,215,216,0.001903,1903,100,0.0077406900534566486,0.0077406900534566486,0.0733195683257119,0.0733195683257119,0.0037766907703061206,0.0037766907703061206,3.854153444313683e-05,3.854153444313683e-05,0.0733195683257119,0.051555626826992544,0.010461165048543691,0.009935500000000014,313.00336742401123,310.58050537109375,0.752331088885444,32
30,531,531,0.001028,1028,100,-0.013464099597083286,0.013464099597083286,-0.07451259530815282,0.07451259530815282,-0.007921593225380611,0.007921593225380611,-7.556765983356724e-05,7.556765983356724e-05,0.07451259530815282,-0.10671539784757687,0.009005340453938637,0.010019499999999959,379.148042678833,384.2529296875,0.6828329660817646,32
31,560,561,0.001907,1907,100,-0.0032435478695279196,0.0032435478695279196,-0.0985524045282741,0.0985524045282741,-0.04827035404459495,0.04827035404459495,-0.00040917648272429524,0.00040917648272429524,0.0985524045282741,-0.535788985562919,0.005857632933104595,0.010009500000000005,388.4832830429077,389.74334716796875,0.44581489925881507,32
32,604,605,0.001867,1867,100,-0.008536663331709729,0.008536663331709729,0.072000674899307,0.072000674899307,0.001909986102675054,0.001909986102675054,1.931455866764999e-05,1.931455866764999e-05,0.072000674899307,0.026533561156171243,0.01024475524475521,0.009976500000000055,383.4268264770508,386.70001220703125,0.6823482598891737,32
33,322,323,0.001879,1879,100,-0.0029754954275649777,0.0029754954275649777,0.056169943087601246,0.056169943087601246,0.008353940200767926,0.008353940200767926,9.031043420745053e-05,9.031043420745053e-05,0.056169943087601246,0.1498375334542787,0.01155430711610489,0.009946500000000025,400.53805923461914,401.7298583984375,0.5874162026417704,32
34,48,49,0.001891,1891,100,-0.01480940407974695,0.01480940407974695,-0.06820920865177259,0.06820920865177259,-0.0217652076641302,0.0217652076641302,-0.0001916203074165102,0.0001916203074165102,0.06820920865177259,-0.33063902986660476,0.007169197396963124,0.009978500000000001,335.728440284729,340.70037841796875,0.49828974490481487,32
35,165,165,0.001061,1061,100,-0.0041702267020202145,0.0041702267020202145,-0.06803752669434052,0.06803752669434052,-0.02327725764849525,0.02327725764849525,-0.00020566974347689204,0.00020566974347689204,0.06803752669434052,-0.3564959058386085,0.007057613168724275,0.010080499999999992,384.14588832855225,385.74786376953125,0.5239005954915766,32
36,678,679,0.001895,1895,100,-0.004742424869795036,0.004742424869795036,0.08527411338523894,0.08527411338523894,0.0076697508971103725,0.0076697508971103725,8.017405991926656e-05,8.017405991926656e-05,0.08527411338523894,0.09018602890036184,0.010902192242833064,0.009962000000000026,427.2898635864258,429.3162536621094,0.8971610179720767,32
37,830,831,0.001913,1913,100,0.00037086989589037855,0.00037086989589037855,-0.06993991755210721,0.06993991755210721,-0.01407483229704954,0.01407483229704954,-0.0001288740017955941,0.0001288740017955941,0.06993991755210721,-0.20402639239104114,0.008141361256544521,0.009983999999999993,312.1434745788574,312.0277099609375,0.6891161972647751,32
38,323,324,0.001868,1868,100,-0.007154895763087016,0.007154895763087016,0.07021327407832822,0.07021327407832822,0.026360155817276566,0.026360155817276566,0.0003380014992760817,0.0003380014992760817,0.07021327407832822,0.39472891112875047,0.014760425909494224,0.009946500000000025,360.845495223999,363.42730712890625,0.4601547280915892,32
39,77,77,0.001025,1025,100,-0.01914992400971493,0.01914992400971493,-0.06993991755210721,0.06993991755210721,-0.002447022890418791,0.002447022890418791,-2.4196282052398584e-05,2.4196282052398584e-05,0.06993991755210721,-0.035001787213252714,0.009712041884816752,0.010057999999999997,368.99364471435547,376.0598449707031,0.5528974633916361,32
40,493,493,0.001038,1038,100,-0.0013648034177073359,0.0013648034177073359,-0.06371779087298692,0.06371779087298692,-0.0018865907053733876,0.0018865907053733876,-1.8650488262157196e-05,1.8650488262157196e-05,0.06371779087298692,-0.029617195962638187,0.009737295434969873,0.010029999999999983,378.63878059387207,379.1555480957031,0.6388849533683713,32
41,33,34,0.00189,1890,100,-0.012781203580713496,0.012781203580713496,0.05986026934804256,0.05986026934804256,0.005903337985669733,0.005903337985669733,6.184087279459799e-05,6.184087279459799e-05,0.05986026934804256,0.09894022215829,0.010966587112171841,0.009933499999999998,345.26347827911377,349.6763610839844,0.7004486309505435,32
42,35,35,0.001033,1033,100,0.0011336010665175039,0.0011336010665175039,-0.05761335873170727,0.05761335873170727,-0.0006104665397134395,0.0006104665397134395,-6.032280522904093e-06,6.032280522904093e-06,0.05761335873170727,-0.010596316567910876,0.009828797190517997,0.009933499999999998,325.8953447341919,325.5259094238281,0.6804003937902181,32
43,209,209,0.001019,1019,100,0.01442627810520464,0.01442627810520464,-0.04480289264191919,0.04480289264191919,-0.0002648867486272394,0.0002648867486272394,-2.6435924623712655e-06,2.6435924623712655e-06,0.04480289264191919,-0.005912337785294597,0.00995049504950496,0.010009500000000005,280.77313709259033,276.7226257324219,0.9486910244077781,32
44,323,324,0.001868,1868,100,-0.019929786809805918,0.019929786809805918,0.0643349657920573,0.0643349657920573,0.0031801428358767168,0.0031801428358767168,3.245322833626255e-05,3.245322833626255e-05,0.0643349657920573,0.049471337211651076,0.010450941526263635,0.009946500000000025,376.8709993362427,384.3819580078125,0.7938331986808683,32
45,775,776,0.001906,1906,100,0.00038559589786338946,0.00038559589786338946,-0.06330952525531984,0.06330952525531984,-0.011993889584205247,0.011993889584205247,-0.00011036412435093098,0.00011036412435093098,0.06330952525531984,-0.19176499446171577,0.00824675324675328,0.009990000000000054,308.9705171585083,308.85137939453125,0.44787578204304745,32
46,180,180,0.001076,1076,100,-0.006187940793532971,0.006187940793532971,0.07517232213740656,0.07517232213740656,0.01227346362634968,0.01227346362634968,0.00013476300716238764,0.00013476300716238764,0.07517232213740656,0.16474549710122227,0.011802721088435386,0.010009999999999991,425.13907051086426,427.7698059082031,0.767299301967292,32
47,861,861,0.001031,1031,100,0.013886158422247531,0.013886158422247531,-0.07777467559378486,0.07777467559378486,-0.002826134082958075,0.002826134082958075,-2.7745214155948247e-05,2.7745214155948247e-05,0.07777467559378486,-0.03635346510766093,0.009635761589403935,0.00999249999999996,388.9041690826416,383.5037841796875,0.5865752414289908,32
48,710,710,0.00104,1040,100,0.02310402405510828,0.02310402405510828,0.06207978639539482,0.06207978639539482,0.007518404001561136,0.007518404001561136,8.02164349530219e-05,8.02164349530219e-05,0.06207978639539482,0.12170610830701048,0.011276150627615111,0.009983999999999993,346.12905406951904,338.132080078125,0.7728878503460372,32
49,449,450,0.001924,1924,100,-0.012250269249913574,0.012250269249913574,-0.06310013256776857,0.06310013256776857,-0.007788923842458264,0.007788923842458264,-0.0001469035401722121,0.0001469035401722121,0.06310013256776857,-0.12407024587146817,0.017624398073836256,0.01995250000000004,302.27323722839355,305.9761657714844,0.459204118616109,32
50,323,324,0.001868,1868,100,-0.012822947597954031,0.012822947597954031,0.0643349657920573,0.0643349657920573,0.0031801428358767168,0.0031801428358767168,3.245322833626255e-05,3.245322833626255e-05,0.0643349657920573,0.049471337211651076,0.010450941526263635,0.009946500000000025,374.71030712127686,379.51519775390625,0.9259546748450693,32
51,322,323,0.001879,1879,100,0.012714095647618369,0.012714095647618369,0.06163318882856578,0.06163318882856578,0.011642784251915422,0.011642784251915422,0.0001291679725057354,0.0001291679725057354,0.06163318882856578,0.1912008439036066,0.012042253521126756,0.009946500000000025,340.9480047225952,336.6131591796875,0.9340435889022073,32
52,604,605,0.001867,1867,100,0.0021776526680458846,0.0021776526680458846,0.09297059614716802,0.09297059614716802,0.038087434879582625,0.038087434879582625,0.0005057755381399437,0.0005057755381399437,0.09297059614716802,0.4352168125091827,0.015416666666666634,0.009976500000000055,376.6116638183594,375.7915344238281,0.47455793777191013,32
53,51,51,0.001021,1021,100,-0.005965620478084517,0.005965620478084517,0.07176931308128988,0.07176931308128988,0.0013663491726055416,0.0013663491726055416,1.3801586978412652e-05,1.3801586978412652e-05,0.07176931308128988,0.019040370134926873,0.01019630484988452,0.010003999999999999,413.41773986816406,415.884033203125,0.47084563626841675,32
54,322,323,0.001879,1879,100,0.0007116373154232887,0.0007116373154232887,0.07476754110388117,0.07476754110388117,0.005223826361047838,0.005223826361047838,5.39078679642421e-05,5.39078679642421e-05,0.07476754110388117,0.06998158910881239,0.010667506297229234,0.009946500000000025,379.4757375717163,379.2056884765625,0.5122803736128648,32
55,584,584,0.001052,1052,100,-0.0013580120538847164,0.0013580120538847164,-0.07083406683752021,0.07083406683752021,-0.016969325447470332,0.016969325447470332,-0.00015351462997998443,0.00015351462997998443,0.07083406683752021,-0.24431201056960952,0.007831257078142695,0.009998500000000021,375.79209899902344,376.30242919921875,0.8885197615610716,32
56,706,706,0.001061,1061,100,-0.0016596875688072923,0.0016596875688072923,0.0851184958238315,0.0851184958238315,0.029119970208343664,0.029119970208343664,0.00036616226803497774,0.00036616226803497774,0.0851184958238315,0.35648135440896334,0.01434579439252337,0.010044000000000053,374.23938369750977,374.8605041503906,0.8681130133254794,32
57,825,826,0.001901,1901,100,0.005060781574244022,0.005060781574244022,0.08430640444726335,0.08430640444726335,0.0034892387983330884,0.0034892387983330884,3.54207336399155e-05,3.54207336399155e-05,0.08430640444726335,0.041411244473821114,0.010357142857142843,0.009936999999999974,334.36386489868164,332.6717224121094,0.31300589388273387,32
58,215,216,0.001903,1903,100,-0.0007473175221836918,0.0007473175221836918,0.050356924480216864,0.050356924480216864,0.001701343140711126,0.001701343140711126,1.719914846386165e-05,1.719914846386165e-05,0.050356924480216864,0.03379854801373585,0.010277044854881262,0.009935500000000014,322.6681966781616,322.9093322753906,0.7547193430273617,32
59,451,451,0.001031,1031,100,0.010783378349827979,0.010783378349827979,-0.07872399799867602,0.07872399799867602,-0.005867692032011864,0.005867692032011864,-5.660221813370823e-05,5.660221813370823e-05,0.07872399799867602,-0.0746734726674961,0.009273504273504263,0.009992500000000015,338.27497482299805,334.6272277832031,0.47928527755743777,32
60,271,271,0.001055,1055,100,-0.013258281898741436,0.013258281898741436,0.0832259891453896,0.0832259891453896,0.002182172635998964,0.002182172635998964,2.2123202601738732e-05,2.2123202601738732e-05,0.0832259891453896,0.026225857231737548,0.010269320843091345,0.010003499999999999,342.34741401672363,346.8863525390625,0.6022068236559279,32
61,202,202,0.001052,1052,100,0.024019961976976256,0.024019961976976256,0.06173516797664611,0.06173516797664611,0.011224352423909782,0.011224352423909782,0.00012472831206068307,0.00012472831206068307,0.06173516797664611,0.1838586447878658,0.012029876977152909,0.010009500000000005,336.62477684020996,328.5390625,0.593836109104127,32
62,794,794,0.001021,1021,100,-0.0012980227367821104,0.0012980227367821104,-0.05238360873126852,0.05238360873126852,-0.0001415812756337737,0.0001415812756337737,-1.4169446395085444e-06,1.4169446395085444e-06,0.05238360873126852,-0.0027027847797292037,0.009994450610432803,0.010021500000000017,302.9258871078491,303.319091796875,1.124364356111709,32
63,538,538,0.001027,1027,100,0.020962469343570305,0.020962469343570305,0.062489622710460165,0.062489622710460165,0.0012775672868317078,0.0012775672868317078,1.293415436474169e-05,1.293415436474169e-05,0.062489622710460165,0.020447320270484327,0.010226480836236895,0.010019499999999959,325.05813121795654,318.2441101074219,0.5821934500003944,32
64,297,298,0.001916,1916,100,-0.003495830851243455,0.003495830851243455,-0.0669439391767015,0.0669439391767015,-0.0022153839793324416,0.0022153839793324416,-2.1669406956318977e-05,2.1669406956318977e-05,0.0669439391767015,-0.033105211134096944,0.009616805170821807,0.009940500000000019,335.93357372283936,337.1079406738281,0.6742086208674853,32
65,322,323,0.001879,1879,100,5.701021693901318e-05,5.701021693901318e-05,-0.06421436712395309,0.06421436712395309,-0.013904687225790491,0.013904687225790491,-0.0001261422304260924,0.0001261422304260924,0.06421436712395309,-0.22001824947145737,0.007982107355864798,0.009946500000000025,334.52914237976074,334.51007080078125,0.3552994942228748,32
66,473,473,0.00104,1040,100,0.005653298136748993,0.005653298136748993,0.07033951122312605,0.07033951122312605,0.0022003459323625503,0.0022003459323625503,2.229491969191213e-05,2.229491969191213e-05,0.07033951122312605,0.031292001213883716,0.010288461538461524,0.009971500000000022,339.83580493927,337.91461181640625,0.8352583388482612,32
67,743,743,0.001061,1061,100,-0.021500237621404888,0.021500237621404888,-0.08008373417979134,0.08008373417979134,-0.00820546856928064,0.00820546856928064,-7.814609324237619e-05,7.814609324237619e-05,0.08008373417979134,-0.10282194414716772,0.009010695187165796,0.00998650000000001,398.2014226913452,406.7628479003906,0.7188340455792614,32
68,789,790,0.001909,1909,100,0.017658591115919182,0.017658591115919182,0.05645187286021075,0.05645187286021075,0.0005057427916535202,0.0005057427916535202,1.0161081676495035e-05,1.0161081676495035e-05,0.05645187286021075,0.008959070746390109,0.020180995475113095,0.020001000000000047,291.80884742736816,286.6559143066406,0.7806851858401775,32
69,957,958,0.001923,1923,100,-0.0019036065946190911,0.0019036065946190911,-0.061692401491647585,0.061692401491647585,-0.011853118910596315,0.011853118910596315,-0.00010862216646515979,0.00010862216646515979,0.061692401491647585,-0.19455052989113633,0.008198294243070392,0.009959000000000051,323.980619430542,324.59735107421875,0.5009822140194083,32
70,743,743,0.001061,1061,100,-0.011602010282022686,0.011602010282022686,0.0643349657920573,0.0643349657920573,0.01849539777302936,0.01849539777302936,0.0002211631769554954,0.0002211631769554954,0.0643349657920573,0.2958235275997497,0.013424182358771075,0.00998650000000001,378.8022756576538,383.1971435546875,0.9838196629671487,32
71,775,776,0.001906,1906,100,-0.0014563963948153232,0.0014563963948153232,-0.08047459107848184,0.08047459107848184,-0.002458467991352954,0.002458467991352954,-2.419615284161575e-05,2.419615284161575e-05,0.08047459107848184,-0.03055912679082541,0.009689331770222798,0.009990000000000054,352.4537286758423,352.967041015625,0.5098819876935423,32
72,296,296,0.001028,1028,100,-0.009044964950329854,0.009044964950329854,0.05590264246265767,0.05590264246265767,0.003825666612471239,0.003825666612471239,3.9424243820268894e-05,3.9424243820268894e-05,0.05590264246265767,0.06854158402403651,0.010645730416372623,0.009940500000000019,351.0189847946167,354.1939392089844,0.6933288931366202,32
73,41,41,0.001013,1013,100,0.00968716971501573,0.00968716971501573,0.0617287865455446,0.0617287865455446,0.0013298853133529914,0.0013298853133529914,1.3416339736994569e-05,1.3416339736994569e-05,0.0617287865455446,0.021547339546818742,0.010195843325339723,0.009978500000000001,377.5186595916748,373.861572265625,0.47877028672769933,32
74,723,723,0.001002,1002,100,-0.017236652140145272,0.017236652140145272,0.055607388705784536,0.055607388705784536,0.001329749365655606,0.001329749365655606,1.3408537160213527e-05,1.3408537160213527e-05,0.055607388705784536,0.023917737401451766,0.010202628696604599,0.009961499999999957,341.0190076828003,346.89703369140625,1.1983849128490536,32
75,775,776,0.001906,1906,100,0.018132723649527643,0.018132723649527643,-0.08367316957280951,0.08367316957280951,-0.012322221305017755,0.012322221305017755,-0.00011524165383880908,0.00011524165383880908,0.08367316957280951,-0.14834477221145984,0.00861271676300579,0.009990000000000054,334.4225425720215,328.3585510253906,0.5418636581030579,32
76,322,323,0.001879,1879,100,0.015038319732951909,0.015038319732951909,0.059900473908330205,0.059900473908330205,0.0055742745401503304,0.0055742745401503304,5.828285380966252e-05,5.828285380966252e-05,0.059900473908330205,0.09332897244644137,0.010919494869771118,0.009946500000000025,309.63335514068604,304.97698974609375,0.5088636313894933,32
77,218,218,0.001024,1024,100,-0.021100776178991122,0.021100776178991122,0.054370154879516214,0.054370154879516214,0.009114147824130898,0.009114147824130898,9.960698950606981e-05,9.960698950606981e-05,0.054370154879516214,0.16922862994082905,0.011767515923566868,0.009935500000000014,337.46707344055176,344.587890625,0.8272566274726131,32
78,63,63,0.001012,1012,100,-0.004054870082270046,0.004054870082270046,0.06474017565741715,0.06474017565741715,0.00013934099409880577,0.00013934099409880577,1.391913776634513e-06,1.391913776634513e-06,0.06474017565741715,0.0021523143526797003,0.009999999999999995,0.009978499999999994,361.2699909210205,362.7348937988281,0.8736794098547336,32
79,454,454,0.001045,1045,100,-8.041294868763596e-05,8.041294868763596e-05,0.06378698850287827,0.06378698850287827,0.00867841738926157,0.00867841738926157,9.351539856167067e-05,9.351539856167067e-05,0.06378698850287827,0.13690201410636108,0.011458557588805152,0.009992500000000015,357.6770181655884,357.7057800292969,0.4941065675083348,32
80,363,364,0.001907,1907,100,-0.005392609922264142,0.005392609922264142,0.08073619886467794,0.08073619886467794,0.007411395068005624,0.007411395068005624,7.795671341751334e-05,7.795671341751334e-05,0.08073619886467794,0.0920568371335936,0.01097907324364722,0.010013500000000009,319.8370113372803,321.561767578125,0.7873530888209739,32
81,323,324,0.001868,1868,100,0.02720486804511022,0.02720486804511022,0.06803752669434052,0.06803752669434052,0.007874934903118554,0.007874934903118554,8.343710688755564e-05,8.343710688755564e-05,0.06803752669434052,0.11626504749747368,0.011172839506172816,0.009946500000000025,387.07064151763916,376.5404357910156,0.6943179179117395,32
82,890,891,0.001901,1901,100,0.025025160174412364,0.025025160174412364,0.06927731040690696,0.06927731040690696,0.015339139032773898,0.015339139032773898,0.00017333648563522814,0.00017333648563522814,0.06927731040690696,0.22514513475291653,0.012411067193675906,0.009908999999999946,334.1039867401123,325.74298095703125,0.4560680988768087,32
83,911,912,0.001919,1919,100,0.009047719865871095,0.009047719865871095,0.0628734798741946,0.0628734798741946,0.00043502217234858877,0.00043502217234858877,4.3461687896994385e-06,4.3461687896994385e-06,0.0628734798741946,0.006919119401560885,0.01002512562814073,0.009955999999999965,342.5317792892456,339.4326477050781,0.5106314728124287,32
84,655,656,0.001893,1893,100,0.004057968983246396,0.004057968983246396,0.0650725817393771,0.0650725817393771,0.009183740142069489,0.009183740142069489,9.917103796598843e-05,9.917103796598843e-05,0.0650725817393771,0.14207908532553612,0.01150650650650653,0.009982500000000005,305.3804597854614,304.1412353515625,0.7321425021902856,32
85,286,286,0.001047,1047,100,-0.0022702663382061644,0.0022702663382061644,-0.08208036559415328,0.08208036559415328,-0.011839958144503605,0.011839958144503605,-0.00011120336991503019,0.00011120336991503019,0.08208036559415328,-0.14526152645245277,0.008665689149560118,0.010020499999999988,412.96982765197754,413.9073791503906,0.6988021773121387,32
